Id,SalePrice
2734,174977.8953997161
2735,175306.7101435164
2736,172875.3222444324
2737,166827.46608567442
2738,175862.35287351094
2739,178247.1884877691
2740,171382.591101605
2741,173679.24108073307
2742,176283.51215003734
2743,173584.02528124623
2744,171431.89331164063
2745,174453.04816289316
2746,169443.90674419707
2747,179562.38536428582
2748,169656.67906865678
2749,169762.276638601
2750,169378.2228106376
2751,167094.92421786513
2752,201874.9184268317
2753,176578.7928622562
2754,193277.82018006823
2755,168901.72330382446
2756,163886.89788072344
2757,164398.4161788403
2758,162502.1769201305
2759,179426.82190956836
2760,175832.11188072676
2761,175420.33743791393
2762,175249.79125053866
2763,189585.21815591506
2764,183456.69786117985
2765,199343.56433797642
2766,171954.72996342203
2767,165422.9320884359
2768,174065.0438278639
2769,170347.90512193882
2770,177472.63888532517
2771,166808.07192762246
2772,174316.73805770738
2773,178092.6823420438
2774,173354.80936707853
2775,174603.94974584342
2776,175307.6353471798
2777,179332.6332959773
2778,174941.2778950579
2779,176803.19588742507
2780,166998.53694160725
2781,164942.9069834181
2782,163591.1766037296
2783,165556.18678049592
2784,167836.52147636624
2785,172614.63716224092
2786,161610.2551465843
2787,165071.36494489183
2788,163470.07430317672
2789,191510.43878519014
2790,164111.64845886538
2791,167572.55027879027
2792,165928.90411570272
2793,176255.02753712572
2794,162240.23089819262
2795,165943.69332710918
2796,164657.4810513355
2797,186963.10627281098
2798,172716.51187408355
2799,166894.3716570213
2800,163372.8398307082
2801,166432.92999962633
2802,174036.70651207134
2803,185377.07317824842
2804,175962.9216911153
2805,165586.28635914082
2806,164751.35780789328
2807,178786.38870472676
2808,176560.0800067377
2809,167078.1347021894
2810,174471.39599241375
2811,176709.8539738598
2812,170506.63547521288
2813,180895.50903483309
2814,181485.9144641366
2815,165086.98702961166
2816,194754.8084089223
2817,170804.63185191632
2818,167516.09107281972
2819,181285.54793939978
2820,173107.3364781129
2821,164539.18260923726
2822,187711.4621315922
2823,191461.64277153957
2824,186056.7488681405
2825,175752.54601431923
2826,169378.2228106376
2827,175132.46103562124
2828,192247.78043786672
2829,187236.35907208174
2830,193816.62296694686
2831,181559.64797878478
2832,191964.90082680638
2833,199272.92378806454
2834,186121.81864199473
2835,188750.04381086826
2836,184749.78470354067
2837,179841.4054579957
2838,172356.30999995844
2839,181392.13245006464
2840,188800.75398730332
2841,185685.97729209752
2842,188693.96180698223
2843,169925.20159515674
2844,187061.77957408593
2845,166554.95130302574
2846,186497.11236431124
2847,185283.508166684
2848,193259.6176190264
2849,188962.18629309704
2850,209747.79197204846
2851,195813.04120658917
2852,200101.99855653863
2853,194667.14385744708
2854,169751.91291283193
2855,186440.08726593686
2856,186250.1657783187
2857,184596.1410106273
2858,185465.96249642293
2859,174040.76729356783
2860,170482.17864107832
2861,175284.56072935226
2862,186096.44084360453
2863,167551.12991074455
2864,189289.52754810182
2865,170309.4011056252
2866,182721.42792979657
2867,161798.71098888371
2868,171370.458313873
2869,172340.31336438464
2870,179814.8465057623
2871,170079.1296391665
2872,162583.8475704189
2873,165993.25313754272
2874,177768.64967240853
2875,168839.54739798215
2876,183395.63724133125
2877,172260.02510812352
2878,179472.50367888526
2879,177176.90434402693
2880,167090.055781324
2881,175865.7217562078
2882,177854.94766691644
2883,187866.40268688794
2884,187926.07057321697
2885,178954.32083886754
2886,181991.03292783303
2887,165747.37392047656
2888,174696.90444527674
2889,161787.55833817154
2890,161798.71098888371
2891,176107.68235742344
2892,161037.90509132977
2893,169563.00770507325
2894,161534.43771357485
2895,196811.31941938083
2896,194463.27324764908
2897,186735.93416392786
2898,181201.89903532987
2899,193237.96056253754
2900,173586.22759310002
2901,184204.05277109923
2902,183783.67986284627
2903,213748.90226473607
2904,212692.3524958903
2905,170968.12369143518
2906,191118.95133680096
2907,167915.80541811883
2908,172072.93015642202
2909,184081.04311693265
2910,163271.01149306298
2911,163578.0556667069
2912,172892.96049194364
2913,163653.87309971635
2914,163318.10849274677
2915,163246.29734770206
2916,163578.0556667069
2917,177792.79515862974
2918,167459.73391406704
2919,197183.05951223674
